Obs.Y,Obs.M,Obs.D,Obs.h,Obs.m,Obs.s,MJD,RAh,RAm,RAs,DEd,DEm,DEs,ExpID,FieldID,Other,PID,Filter,Exp,i,g
2009,12,11,5,20,49.19,55176.2227915,1,28,47.35,39,44,25.5,1147528,m217,TB_27,10BP01,g.MP9401,450,,
2009,12,11,5,29,14.16,55176.2286361,1,28,47.78,39,44,10.6,1147529,m217,TB_27,10BP01,g.MP9401,450,,
2009,12,11,5,37,32.78,55176.2344072,1,28,48.65,39,44,20.6,1147530,m217,TB_27,10BP01,g.MP9401,450,,
2009,12,11,5,46,21.7,55176.2405289,1,28,28.26,38,45,25.0,1147531,m194,TB_28,10BP01,g.MP9401,450,,
2009,12,11,5,54,43.11,55176.2463322,1,28,28.69,38,45,10.2,1147532,m194,TB_28,10BP01,g.MP9401,450,,
2009,12,11,6,3,4.39,55176.2521342,1,28,29.54,38,45,20.1,1147533,m194,TB_28,10BP01,g.MP9401,450,,
2009,12,11,6,11,32.38,55176.2580137,1,28,17.62,37,45,48.9,1147534,m173,TB_29,10BP01,g.MP9401,450,,
2009,12,11,6,19,53.19,55176.26381,1,28,18.04,37,45,33.9,1147535,m173,TB_29,10BP01,g.MP9401,450,,
2009,12,11,6,28,11.41,55176.2695765,1,28,18.88,37,45,43.9,1147536,m173,TB_29,10BP01,g.MP9401,450,,
2009,12,11,6,36,38.85,55176.2754496,1,29,41.83,36,46,13.1,1147537,m152,TB_30,10BP01,g.MP9401,450,,
2009,12,11,6,44,57.38,55176.2812197,1,29,42.25,36,45,58.3,1147538,m152,TB_30,10BP01,g.MP9401,450,,
2009,12,11,6,53,15.79,55176.2869883,1,29,43.08,36,46,8.3,1147539,m152,TB_30,10BP01,g.MP9401,450,,
2009,12,11,7,1,58.76,55176.2930412,1,33,8.64,37,36,20.7,1147540,m170,TB_31,10BP01,g.MP9401,450,,
2009,12,11,7,10,16.96,55176.2988074,1,33,9.06,37,36,5.7,1147541,m170,TB_31,10BP01,g.MP9401,450,,
2009,12,11,7,18,36.93,55176.3045941,1,33,9.9,37,36,15.7,1147542,m170,TB_31,10BP01,g.MP9401,450,,
2009,12,11,7,27,4.74,55176.3104715,1,33,21.68,38,36,15.0,1147543,m191,TB_32,10BP01,g.MP9401,450,,
2009,12,11,7,35,23.96,55176.3162495,1,33,22.1,38,36,0.0,1147544,m191,TB_32,10BP01,g.MP9401,450,,
2009,12,11,7,43,42.8,55176.3220231,1,33,22.96,38,36,10.0,1147545,m191,TB_32,10BP01,g.MP9401,450,,
2009,12,11,7,52,12.33,55176.3279205,1,33,37.16,39,36,9.6,1147546,m213,TB_33,10BP01,g.MP9401,450,,
2009,12,11,8,0,32.04,55176.3337041,1,33,37.6,39,35,54.6,1147547,m213,TB_33,10BP01,g.MP9401,450,,
2009,12,11,8,8,50.49,55176.3394733,1,33,38.46,39,36,4.6,1147548,m213,TB_33,10BP01,g.MP9401,450,,
2009,12,11,8,17,18.43,55176.3453522,1,34,2.31,40,35,46.4,1147549,m236,TB_34,10BP01,g.MP9401,450,,
2009,12,11,8,25,36.95,55176.3511221,1,34,2.75,40,35,31.5,1147550,m236,TB_34,10BP01,g.MP9401,450,,
2009,12,11,8,33,55.59,55176.3568934,1,34,3.63,40,35,41.5,1147551,m236,TB_34,10BP01,g.MP9401,450,,
2009,12,11,8,42,22.57,55176.3627613,1,34,11.07,41,34,51.2,1147552,m258,TB_35,10BP01,g.MP9401,450,,
2009,12,11,8,50,41.06,55176.3685308,1,34,11.51,41,34,36.2,1147553,m258,TB_35,10BP01,g.MP9401,450,,
2009,12,11,8,59,0.02,55176.3743057,1,34,12.4,41,34,46.2,1147554,m258,TB_35,10BP01,g.MP9401,450,,
2009,12,11,9,7,19.67,55176.3800888,1,34,34.18,42,33,53.3,1147555,m280,TB_36,10BP01,g.MP9401,450,,
2009,12,11,9,15,38.04,55176.385857,1,34,34.63,42,33,38.3,1147556,m280,TB_36,10BP01,g.MP9401,450,,
2009,12,11,9,23,56.65,55176.3916278,1,34,35.53,42,33,48.3,1147557,m280,TB_36,10BP01,g.MP9401,450,,
2009,12,11,9,32,18.3,55176.397434,1,34,57.25,43,32,54.0,1147558,m300,TB_37,10BP01,g.MP9401,450,,
2009,12,11,9,40,36.59,55176.4032012,1,34,57.71,43,32,39.0,1147559,m300,TB_37,10BP01,g.MP9401,450,,
2009,12,12,4,47,0.9,55177.199316,1,34,57.25,43,32,54.0,1147676,m300,TB_37,10BP01,g.MP9401,450,,
2009,12,12,4,55,19.08,55177.2050819,1,34,57.71,43,32,39.0,1147677,m300,TB_37,10BP01,g.MP9401,450,,
2009,12,12,5,21,14.42,55177.2230835,1,29,30.58,42,41,48.7,1147682,m283,TB_24,10BP01,i.MP9702,450,,
2009,12,12,5,29,32.67,55177.2288504,1,29,31.03,42,41,33.8,1147683,m283,TB_24,10BP01,i.MP9702,450,,
2009,12,12,5,37,51.46,55177.2346234,1,29,31.94,42,41,43.7,1147684,m283,TB_24,10BP01,i.MP9702,450,,
2009,12,12,5,46,16.83,55177.2404726,1,29,9.56,41,42,36.3,1147685,m262,TB_25,10BP01,i.MP9702,450,,
2009,12,12,5,54,35.23,55177.2462411,1,29,10.01,41,42,21.2,1147686,m262,TB_25,10BP01,i.MP9702,450,,
2009,12,12,6,2,56.67,55177.2520448,1,29,10.9,41,42,31.4,1147687,m262,TB_25,10BP01,i.MP9702,450,,
2009,12,12,6,11,28.69,55177.257971,1,29,10.1,40,43,26.6,1147688,m240,TB_26,10BP01,i.MP9702,450,,
2009,12,12,6,19,47.03,55177.2637388,1,29,10.54,40,43,11.7,1147689,m240,TB_26,10BP01,i.MP9702,450,,
2009,12,12,6,28,6.03,55177.2695143,1,29,11.42,40,43,21.7,1147690,m240,TB_26,10BP01,i.MP9702,450,,
2009,12,12,6,36,36.67,55177.2754244,1,28,47.35,39,44,25.5,1147691,m217,TB_27,10BP01,i.MP9702,450,,
2009,12,12,6,44,55.19,55177.2811944,1,28,47.78,39,44,10.6,1147692,m217,TB_27,10BP01,i.MP9702,450,,
2009,12,12,6,53,14.01,55177.2869678,1,28,48.65,39,44,20.6,1147693,m217,TB_27,10BP01,i.MP9702,450,,
2009,12,12,7,1,39.84,55177.2928222,1,28,28.26,38,45,25.1,1147694,m194,TB_28,10BP01,i.MP9702,450,,
2009,12,12,7,9,58.16,55177.2985898,1,28,28.69,38,45,10.1,1147695,m194,TB_28,10BP01,i.MP9702,450,,
2009,12,12,7,18,19.48,55177.3043921,1,28,29.54,38,45,20.1,1147696,m194,TB_28,10BP01,i.MP9702,450,,
2009,12,12,7,26,46.22,55177.3102571,1,28,17.62,37,45,48.9,1147697,m173,TB_29,10BP01,i.MP9702,450,,
2009,12,12,7,35,5.35,55177.3160342,1,28,18.04,37,45,33.9,1147698,m173,TB_29,10BP01,i.MP9702,450,,
2009,12,12,7,43,26.09,55177.3218298,1,28,18.89,37,45,43.9,1147699,m173,TB_29,10BP01,i.MP9702,450,,
2009,12,12,7,52,5.2,55177.3278379,1,29,41.83,36,46,13.3,1147700,m152,TB_30,10BP01,i.MP9702,450,,
2009,12,12,8,0,23.68,55177.3336074,1,29,42.25,36,45,58.3,1147701,m152,TB_30,10BP01,i.MP9702,450,,
2009,12,12,8,8,44.62,55177.3394053,1,29,43.08,36,46,8.3,1147702,m152,TB_30,10BP01,i.MP9702,450,,
2009,12,12,8,17,25.91,55177.3454387,1,33,8.64,37,36,20.8,1147703,m170,TB_31,10BP01,i.MP9702,450,,
2009,12,12,8,25,44.56,55177.3512102,1,33,9.06,37,36,5.7,1147704,m170,TB_31,10BP01,i.MP9702,450,,
2009,12,12,8,34,7.3,55177.3570289,1,33,9.9,37,36,15.7,1147705,m170,TB_31,10BP01,i.MP9702,450,,
2009,12,12,8,42,31.89,55177.3628691,1,33,21.68,38,36,15.0,1147706,m191,TB_32,10BP01,i.MP9702,450,,
2009,12,12,8,50,50.63,55177.3686415,1,33,22.11,38,36,0.0,1147707,m191,TB_32,10BP01,i.MP9702,450,,
2009,12,12,8,59,10.76,55177.3744301,1,33,22.95,38,36,10.0,1147708,m191,TB_32,10BP01,i.MP9702,450,,
2009,12,12,9,7,36.8,55177.380287,1,33,37.16,39,36,9.5,1147709,m213,TB_33,10BP01,i.MP9702,450,,
2009,12,12,9,15,57.79,55177.3860855,1,33,37.59,39,35,54.6,1147710,m213,TB_33,10BP01,i.MP9702,450,,
2009,12,12,9,24,16.38,55177.3918562,1,33,38.45,39,36,4.6,1147711,m213,TB_33,10BP01,i.MP9702,450,,
2009,12,12,9,32,44.03,55177.3977318,1,34,2.31,40,35,46.5,1147712,m236,TB_34,10BP01,i.MP9702,450,,
2009,12,12,9,41,3.32,55177.4035106,1,34,2.75,40,35,31.6,1147713,m236,TB_34,10BP01,i.MP9702,450,,
2009,12,12,9,49,25.94,55177.409328,1,34,3.63,40,35,41.5,1147714,m236,TB_34,10BP01,i.MP9702,450,,
2009,12,13,7,40,57.65,55178.3201117,1,34,11.07,41,34,51.2,1147834,m258,TB_35,10BP01,i.MP9702,450,,
2009,12,13,7,49,16.04,55178.3258801,1,34,11.52,41,34,36.2,1147835,m258,TB_35,10BP01,i.MP9702,450,,
2009,12,13,7,57,34.79,55178.3316527,1,34,12.4,41,34,46.2,1147836,m258,TB_35,10BP01,i.MP9702,450,,
2009,12,13,8,5,54.35,55178.3374346,1,34,34.18,42,33,53.3,1147837,m280,TB_36,10BP01,i.MP9702,450,,
2009,12,13,8,14,12.72,55178.3432028,1,34,34.63,42,33,38.3,1147838,m280,TB_36,10BP01,i.MP9702,450,,
2009,12,13,8,22,37.22,55178.3490419,1,34,35.54,42,33,48.3,1147839,m280,TB_36,10BP01,i.MP9702,450,,
2009,12,13,8,30,55.58,55178.3548099,1,34,57.25,43,32,53.9,1147840,m300,TB_37,10BP01,i.MP9702,450,,
2009,12,13,8,39,14.36,55178.3605829,1,34,57.71,43,32,39.0,1147841,m300,TB_37,10BP01,i.MP9702,450,,
2009,12,13,8,47,35.62,55178.3663845,1,34,58.63,43,32,49.0,1147842,m300,TB_37,10BP01,i.MP9702,450,,
2009,12,13,8,57,10.04,55178.3730328,1,34,57.25,43,32,54.0,1147843,m300,TB_37,10BP01,g.MP9401,450,,
2009,12,13,9,5,28.37,55178.3788006,1,34,57.71,43,32,39.0,1147844,m300,TB_37,10BP01,g.MP9401,450,,
2009,12,13,9,13,47.11,55178.384573,1,34,58.63,43,32,49.0,1147845,m300,TB_37,10BP01,g.MP9401,450,,
2010,7,14,12,42,28.43,55391.5294957,0,38,4.64,49,44,18.2,1215487,m403,TB_38,10BP01,g.MP9401,450,,
2010,7,14,12,50,47.1,55391.5352674,0,38,5.16,49,44,3.2,1215488,m403,TB_38,10BP01,g.MP9401,450,,
2010,7,14,12,59,7.34,55391.5410572,0,38,6.19,49,44,13.2,1215489,m403,TB_38,10BP01,g.MP9401,450,,
2010,7,14,13,7,36.96,55391.5469555,0,32,29.84,50,8,23.0,1215490,m406,TB_39,10BP01,g.MP9401,450,,
2010,7,14,13,15,55.16,55391.5527218,0,32,30.36,50,8,8.1,1215491,m406,TB_39,10BP01,g.MP9401,450,,
2010,7,14,13,24,14.59,55391.5585021,0,32,31.4,50,8,18.1,1215492,m406,TB_39,10BP01,g.MP9401,450,,
2010,7,14,13,32,35.29,55391.5642973,0,26,32.45,50,7,38.8,1215493,m405,TB_40,10BP01,g.MP9401,450,,
2010,7,14,13,40,53.88,55391.570068,0,26,32.97,50,7,23.9,1215494,m405,TB_40,10BP01,g.MP9401,450,,
2010,7,14,13,49,13.65,55391.5758524,0,26,34.01,50,7,33.8,1215495,m405,TB_40,10BP01,g.MP9401,450,,
2010,7,16,11,36,9.43,55393.4834425,0,26,32.45,49,7,38.8,1215789,m401,TB_41,10BP01,g.MP9401,450,,
2010,7,16,11,44,30.61,55393.4892431,0,26,32.96,49,7,23.8,1215790,m401,TB_41,10BP01,g.MP9401,450,,
2010,7,16,11,52,50.63,55393.4950304,0,26,33.98,49,7,33.9,1215791,m401,TB_41,10BP01,g.MP9401,450,,
2010,7,16,12,1,30.55,55393.501048,0,20,44.45,50,5,14.8,1215792,m404,TB_42,10BP01,g.MP9401,450,,
2010,7,16,12,9,51.27,55393.5068434,0,20,44.97,50,4,59.8,1215793,m404,TB_42,10BP01,g.MP9401,450,,
2010,7,16,12,18,11.72,55393.5126357,0,20,46.01,50,5,9.8,1215794,m404,TB_42,10BP01,g.MP9401,450,,
2010,7,16,12,26,45.26,55393.5185794,0,20,44.45,49,5,14.8,1215795,m400,TB_43,10BP01,g.MP9401,450,,
2010,7,16,12,35,6.32,55393.5243787,0,20,44.96,49,4,59.8,1215796,m400,TB_43,10BP01,g.MP9401,450,,
2010,7,16,12,43,25.64,55393.5301578,0,20,45.97,49,5,9.8,1215797,m400,TB_43,10BP01,g.MP9401,450,,
2010,7,16,12,52,0.14,55393.5361127,0,16,3.91,49,4,51.1,1215798,m399,TB_44,10BP01,g.MP9401,450,,
2010,7,16,13,0,17.93,55393.5418742,0,16,4.42,49,4,36.0,1215799,m399,TB_44,10BP01,g.MP9401,450,,
2010,7,16,13,8,36.22,55393.5476414,0,16,5.44,49,4,46.0,1215800,m399,TB_44,10BP01,g.MP9401,450,,
2010,7,16,13,18,13.88,55393.5543274,0,38,4.64,49,44,18.2,1215801,m403,TB_38,10BP01,i.MP9702,450,,
2010,7,16,13,26,32.01,55393.5600927,0,38,5.16,49,44,3.0,1215802,m403,TB_38,10BP01,i.MP9702,450,,
2010,7,16,13,34,57.33,55393.5659413,0,38,6.19,49,44,13.2,1215803,m403,TB_38,10BP01,i.MP9702,450,,
2010,7,16,13,43,23.03,55393.5717943,0,32,29.84,50,8,23.1,1215804,m406,TB_39,10BP01,i.MP9702,450,,
2010,7,16,13,51,41.27,55393.577561,0,32,30.37,50,8,8.1,1215805,m406,TB_39,10BP01,i.MP9702,450,,
2010,7,16,14,0,3.79,55393.5833772,0,32,31.4,50,8,18.1,1215806,m406,TB_39,10BP01,i.MP9702,450,,
2010,9,1,8,28,46.5,55440.3533159,23,48,9.98,41,37,3.7,1234514,m259,TB_90,10BP02,i.MP9702,450,,
2010,9,1,8,37,8.22,55440.3591229,23,48,10.43,41,36,48.7,1234515,m259,TB_90,10BP02,i.MP9702,450,,
2010,9,1,8,45,26.89,55440.3648946,23,48,11.32,41,36,58.7,1234516,m259,TB_90,10BP02,i.MP9702,450,,
2010,9,1,8,53,48.46,55440.3706998,23,48,44.02,40,37,55.4,1234517,m238,TB_91,10BP02,i.MP9702,450,,
2010,9,1,9,2,7.72,55440.3764782,23,48,44.46,40,37,40.5,1234518,m238,TB_91,10BP02,i.MP9702,450,,
2010,9,1,9,10,29.26,55440.3822831,23,48,45.34,40,37,50.5,1234519,m238,TB_91,10BP02,i.MP9702,450,,
2010,9,1,9,18,53.93,55440.3881242,23,50,12.94,44,36,16.5,1234520,m323,TB_88,10BP02,i.MP9702,450,,
2010,9,1,9,27,14.43,55440.3939171,23,50,13.41,44,36,1.6,1234521,m323,TB_88,10BP02,i.MP9702,450,,
2010,9,1,9,35,32.19,55440.3996781,23,50,14.34,44,36,11.6,1234522,m323,TB_88,10BP02,i.MP9702,450,,
2010,9,1,9,43,51.2,55440.4054536,23,50,32.62,43,37,7.3,1234523,m302,TB_89,10BP02,i.MP9702,450,,
2010,9,1,9,52,11.88,55440.4112487,23,50,33.08,43,36,52.2,1234524,m302,TB_89,10BP02,i.MP9702,450,,
2010,9,1,10,0,33.01,55440.4170487,23,50,34.0,43,37,2.2,1234525,m302,TB_89,10BP02,i.MP9702,450,,
2010,9,1,10,9,5.54,55440.4229808,23,54,49.7,46,41,58.2,1234526,m363,TB_86,10BP02,i.MP9702,450,,
2010,9,1,10,17,26.22,55440.4287756,23,54,50.19,46,41,43.2,1234527,m363,TB_86,10BP02,i.MP9702,450,,
2010,9,1,10,25,44.74,55440.4345456,23,54,51.16,46,41,53.2,1234528,m363,TB_86,10BP02,i.MP9702,450,,
2010,9,1,10,34,6.06,55440.4403479,23,55,7.03,45,42,41.2,1234529,m345,TB_87,10BP02,i.MP9702,450,,
2010,9,1,10,42,28.33,55440.4461612,23,55,7.5,45,42,26.2,1234530,m345,TB_87,10BP02,i.MP9702,450,,
2010,9,1,10,50,47.04,55440.4519333,23,55,8.46,45,42,36.2,1234531,m345,TB_87,10BP02,i.MP9702,450,,
2010,9,1,10,59,11.77,55440.4577752,0,0,1.7,47,47,58.2,1234532,m384,TB_48,10BP01,i.MP9702,450,,
2010,9,1,11,7,32.8,55440.463574,0,0,2.2,47,47,43.2,1234533,m384,TB_48,10BP01,i.MP9702,450,,
2010,9,1,11,15,51.42,55440.4693451,0,0,3.19,47,47,53.2,1234534,m384,TB_48,10BP01,i.MP9702,450,,
2010,9,1,11,24,13.12,55440.4751519,0,5,20.17,47,54,29.6,1234535,m385,TB_47,10BP01,i.MP9702,450,,
2010,9,1,11,32,33.25,55440.4809403,0,5,20.66,47,54,14.6,1234536,m385,TB_47,10BP01,i.MP9702,450,,
2010,9,1,11,40,51.93,55440.4867122,0,5,21.66,47,54,24.6,1234537,m385,TB_47,10BP01,i.MP9702,450,,
2010,9,1,11,49,15.14,55440.4925363,0,10,41.02,48,0,7.7,1234538,m387,TB_46,10BP01,i.MP9702,450,,
2010,9,1,11,57,33.21,55440.4983011,0,10,41.52,47,59,52.7,1234539,m387,TB_46,10BP01,i.MP9702,450,,
2010,9,1,12,5,51.98,55440.5040739,0,10,42.51,48,0,2.7,1234540,m387,TB_46,10BP01,i.MP9702,450,,
2010,9,1,12,23,29.74,55440.5163165,0,16,3.91,49,4,51.0,1234544,m399,TB_44,10BP01,i.MP9702,450,,
2010,9,1,12,31,47.83,55440.5220814,0,16,4.42,49,4,36.0,1234545,m399,TB_44,10BP01,i.MP9702,450,,
2010,9,1,12,40,8.27,55440.5278735,0,16,5.43,49,4,46.0,1234546,m399,TB_44,10BP01,i.MP9702,450,,
2010,9,1,12,48,26.51,55440.5336401,0,16,3.91,48,4,51.0,1234547,m389,TB_45,10BP01,i.MP9702,450,,
2010,9,1,12,56,46.51,55440.5394272,0,16,4.41,48,4,36.0,1234548,m389,TB_45,10BP01,i.MP9702,450,,
2010,9,1,13,5,8.25,55440.5452344,0,16,5.4,48,4,46.0,1234549,m389,TB_45,10BP01,i.MP9702,450,,
2010,9,1,13,13,29.99,55440.5510416,0,20,44.45,50,5,14.8,1234550,m404,TB_42,10BP01,i.MP9702,450,,
2010,9,1,13,21,51.18,55440.5568424,0,20,44.97,50,4,59.8,1234551,m404,TB_42,10BP01,i.MP9702,450,,
2010,9,1,13,30,12.17,55440.5626408,0,20,46.0,50,5,9.8,1234552,m404,TB_42,10BP01,i.MP9702,450,,
2010,9,1,13,38,33.02,55440.5684378,0,20,44.45,49,5,14.8,1234553,m400,TB_43,10BP01,i.MP9702,450,,
2010,9,1,13,46,51.71,55440.5742096,0,20,44.96,49,4,59.8,1234554,m400,TB_43,10BP01,i.MP9702,450,,
2010,9,1,13,55,15.28,55440.580038,0,20,45.97,49,5,9.9,1234555,m400,TB_43,10BP01,i.MP9702,450,,
2010,9,1,14,3,33.44,55440.5858037,0,26,32.45,50,7,38.8,1234556,m405,TB_40,10BP01,i.MP9702,450,,
2010,9,1,14,11,52.39,55440.5915786,0,26,32.97,50,7,23.8,1234557,m405,TB_40,10BP01,i.MP9702,450,,
2010,9,1,14,20,13.27,55440.5973758,0,26,34.01,50,7,33.8,1234558,m405,TB_40,10BP01,i.MP9702,450,,
2010,9,1,14,28,32.91,55440.6031586,0,26,32.45,49,7,38.8,1234559,m401,TB_41,10BP01,i.MP9702,450,,
2010,9,1,14,36,54.96,55440.6089694,0,26,32.96,49,7,23.8,1234560,m401,TB_41,10BP01,i.MP9702,450,,
2010,9,1,14,45,15.12,55440.6147583,0,26,33.97,49,7,33.8,1234561,m401,TB_41,10BP01,i.MP9702,450,,
2010,9,2,8,26,19.09,55441.3516098,0,5,20.17,47,54,29.5,1234658,m385,TB_47,10BP01,g.MP9401,450,,
2010,9,2,8,34,36.99,55441.3573726,0,5,20.66,47,54,14.6,1234659,m385,TB_47,10BP01,g.MP9401,450,,
2010,9,2,8,43,1.41,55441.3632108,0,5,21.66,47,54,24.6,1234660,m385,TB_47,10BP01,g.MP9401,450,,
2010,9,2,8,51,21.5,55441.3689989,0,10,41.02,48,0,7.7,1234661,m387,TB_46,10BP01,g.MP9401,450,,
2010,9,2,8,59,39.74,55441.3747655,0,10,41.52,47,59,52.7,1234662,m387,TB_46,10BP01,g.MP9401,450,,
2010,9,2,9,7,58.6,55441.3805393,0,10,42.52,48,0,2.7,1234663,m387,TB_46,10BP01,g.MP9401,450,,
2010,9,2,9,16,25.55,55441.3864068,0,16,3.91,48,4,51.0,1234664,m389,TB_45,10BP01,g.MP9401,450,,
2010,9,2,9,24,43.51,55441.3921702,0,16,4.41,48,4,36.0,1234665,m389,TB_45,10BP01,g.MP9401,450,,
2010,9,2,9,33,4.04,55441.3979635,0,16,5.4,48,4,46.0,1234666,m389,TB_45,10BP01,g.MP9401,450,,
2010,9,2,9,42,54.11,55441.4047929,1,21,33.38,47,46,42.1,1234667,m383,TB_49,10BP01,i.MP9702,450,,
2010,9,2,9,51,15.03,55441.4105906,1,21,33.88,47,46,27.1,1234668,m383,TB_49,10BP01,i.MP9702,450,,
2010,9,2,9,59,33.34,55441.4163581,1,21,34.87,47,46,37.1,1234669,m383,TB_49,10BP01,i.MP9702,450,,
2010,9,2,10,8,29.57,55441.4225645,1,28,48.0,35,8,59.9,1234670,m115,TB_50,10BP02,i.MP9702,450,,
2010,9,2,10,16,50.84,55441.4283663,1,28,48.41,35,8,45.0,1234671,m115,TB_50,10BP02,i.MP9702,450,,
2010,9,2,10,25,9.12,55441.4341333,1,28,49.22,35,8,55.0,1234672,m115,TB_50,10BP02,i.MP9702,450,,
2010,9,2,10,33,33.3,55441.4399688,1,32,50.9,34,42,36.0,1234673,m109,TB_51,10BP02,i.MP9702,450,,
2010,9,2,10,41,51.48,55441.4457347,1,32,51.31,34,42,21.0,1234674,m109,TB_51,10BP02,i.MP9702,450,,
2010,9,2,10,50,12.31,55441.4515314,1,32,52.11,34,42,31.0,1234675,m109,TB_51,10BP02,i.MP9702,450,,
2010,9,2,10,58,34.22,55441.4573405,1,32,50.9,35,42,36.0,1234676,m129,TB_52,10BP02,i.MP9702,450,,
2010,9,2,11,6,52.43,55441.4631068,1,32,51.31,35,42,21.0,1234677,m129,TB_52,10BP02,i.MP9702,450,,
2010,9,2,11,15,15.41,55441.4689284,1,32,52.13,35,42,31.0,1234678,m129,TB_52,10BP02,i.MP9702,450,,
2010,9,2,11,23,33.7,55441.4746956,1,32,50.9,36,42,36.1,1234679,m149,TB_53,10BP02,i.MP9702,450,,
2010,9,2,11,31,52.47,55441.4804685,1,32,51.32,36,42,21.0,1234680,m149,TB_53,10BP02,i.MP9702,450,,
2010,9,2,11,40,15.15,55441.4862864,1,32,52.15,36,42,31.0,1234681,m149,TB_53,10BP02,i.MP9702,450,,
2010,9,2,11,48,33.3,55441.4920521,1,37,2.9,34,14,24.0,1234682,m098,TB_54,10BP02,i.MP9702,450,,
2010,9,2,11,56,54.06,55441.4978479,1,37,3.3,34,14,9.0,1234683,m098,TB_54,10BP02,i.MP9702,450,,
2010,9,2,12,5,15.98,55441.5036572,1,37,4.11,34,14,19.0,1234684,m098,TB_54,10BP02,i.MP9702,450,,
2010,9,2,12,13,38.47,55441.509473,1,28,48.0,35,57,0.0,1234685,m131,TB_55,10BP02,i.MP9702,450,,
2010,9,2,12,21,57.1,55441.5152443,1,28,48.41,35,56,45.0,1234686,m131,TB_55,10BP02,i.MP9702,450,,
2010,9,2,12,30,17.04,55441.5210306,1,28,49.24,35,56,55.0,1234687,m131,TB_55,10BP02,i.MP9702,450,,
2010,9,2,12,38,40.03,55441.5268522,1,17,50.9,30,48,0.0,1234688,m029,TB_56,10BP02,i.MP9702,450,,
2010,9,2,12,46,58.05,55441.5326164,1,17,51.29,30,47,45.0,1234689,m029,TB_56,10BP02,i.MP9702,450,,
2010,9,2,12,55,17.08,55441.5383921,1,17,52.07,30,47,55.0,1234690,m029,TB_56,10BP02,i.MP9702,450,,
2010,9,2,13,3,35.41,55441.5441599,1,18,14.9,31,42,0.0,1234691,m047,TB_57,10BP02,i.MP9702,450,,
2010,9,2,13,11,55.3,55441.5499456,1,18,15.29,31,41,45.0,1234692,m047,TB_57,10BP02,i.MP9702,450,,
2010,9,2,13,20,15.02,55441.5557294,1,18,16.08,31,41,55.0,1234693,m047,TB_57,10BP02,i.MP9702,450,,
2010,9,2,13,28,33.15,55441.5614947,1,15,2.9,32,6,0.0,1234694,m050,TB_58,10BP02,i.MP9702,450,,
2010,9,2,13,36,54.85,55441.5673015,1,15,3.29,32,5,45.0,1234695,m050,TB_58,10BP02,i.MP9702,450,,
2010,9,2,13,45,13.99,55441.5730786,1,15,4.08,32,5,55.0,1234696,m050,TB_58,10BP02,i.MP9702,450,,
2010,9,2,13,53,32.06,55441.5788433,1,11,2.9,32,12,0.0,1234697,m051,TB_59,10BP02,i.MP9702,450,,
2010,9,2,14,1,53.3,55441.5846447,1,11,3.29,32,11,45.0,1234698,m051,TB_59,10BP02,i.MP9702,450,,
2010,9,2,14,10,13.8,55441.5904376,1,11,4.08,32,11,55.0,1234699,m051,TB_59,10BP02,i.MP9702,450,,
2010,9,2,14,18,36.21,55441.5962524,1,7,14.9,32,12,0.0,1234700,m052,TB_60,10BP02,i.MP9702,450,,
2010,9,2,14,26,54.56,55441.6020204,1,7,15.29,32,11,45.0,1234701,m052,TB_60,10BP02,i.MP9702,450,,
2010,9,2,14,35,16.0,55441.6078241,1,7,16.08,32,11,55.0,1234702,m052,TB_60,10BP02,i.MP9702,450,,
2010,9,2,14,43,44.74,55441.6137123,1,14,14.9,31,11,59.9,1234703,m031,TB_61,10BP02,i.MP9702,450,,
2010,9,2,14,52,6.4,55441.6195185,1,14,15.29,31,11,45.0,1234704,m031,TB_61,10BP02,i.MP9702,450,,
2010,9,2,15,0,27.03,55441.6253129,1,14,16.07,31,11,55.0,1234705,m031,TB_61,10BP02,i.MP9702,450,,
2010,9,3,7,57,17.85,55442.3314566,23,48,9.98,41,37,3.7,1234801,m259,TB_90,10BP02,g.MP9401,450,,
2010,9,3,8,5,35.77,55442.3372196,23,48,10.43,41,36,48.7,1234802,m259,TB_90,10BP02,g.MP9401,450,,
2010,9,3,8,13,54.61,55442.3429932,23,48,11.32,41,36,58.7,1234803,m259,TB_90,10BP02,g.MP9401,450,,
2010,9,3,8,22,22.68,55442.3488736,23,48,9.98,41,37,3.7,1234804,m259,TB_90,10BP02,g.MP9401,450,,
2010,9,3,8,30,42.89,55442.354663,23,48,10.42,41,36,48.7,1234805,m259,TB_90,10BP02,g.MP9401,450,,
2010,9,3,8,39,22.36,55442.3606754,0,0,1.7,47,47,58.1,1234806,m384,TB_48,10BP01,g.MP9401,450,,
2010,9,3,8,47,40.65,55442.3664427,0,0,2.2,47,47,43.2,1234807,m384,TB_48,10BP01,g.MP9401,450,,
2010,9,3,8,55,58.77,55442.372208,0,0,3.19,47,47,53.2,1234808,m384,TB_48,10BP01,g.MP9401,450,,
2010,9,3,9,4,56.39,55442.3784304,0,25,38.9,32,14,24.0,1234809,m055,TB_75,10BP02,g.MP9401,450,,
2010,9,3,9,13,15.41,55442.3842061,0,25,39.29,32,14,9.0,1234810,m055,TB_75,10BP02,g.MP9401,450,,
2010,9,3,9,21,33.15,55442.389967,0,25,40.08,32,14,19.0,1234811,m055,TB_75,10BP02,g.MP9401,450,,
